ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Country,Primary_Language,Secondary_Language,Main_Narrative,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder
489,http://www.kepu.gov.cn/www/article/dtxw/1c9e7ff99c2f49d8b99198e5abe82831,,http://www.kepu.gov.cn/www/article/dtxw/1c9e7ff99c2f49d8b99198e5abe82831,,,0,,,,,???? | 14.7%?????????????????????????????,8-Apr-20,11-Apr-20,China,Mandarin,,Nature of the virus,14.7% of Wuhan felines were infected with the coronavirus,1,Fear,Instill fear that 14.7% Wuhan felines were infected with the coronavirus,Individual actor,General public,Social media,Conspiracy,"Coronavirus, felines, Wuhan",Rumors on social media claimed that 14.7% felines in Wuhan were infected with the coronavirus,Anne
490,http://www.bjnews.com.cn/news/2020/04/08/714182.html,,,,,0,,,,,????????????????????,8-Apr-20,11-Apr-20,China,Mandarin,,COVID-19 status of individuals,"Rumors spread that Russia will expel Chinese citizens on a large scale, but the embassy in Russia and China refuted the claims",1,Politics,Instill fear that Chinese citizens will be expelled from Russia,Political actor,General public,"Social media, embassy in China and Russia",False reporting,"Coronavirus, Russia, China, expel, citizens","Rumors claimed Chinese citizens will be expelled on a large scale from Russia, but the embassy in China and Russia refuted the claims",Anne
491,http://www.chinaqw.com/hdfw/2020/04-08/252652.shtml,,,,,0,,,,,????????????????? ?????,8-Apr-20,11-Apr-20,China,Mandarin,,Other,"British media The Spectator said that China asked Italy to repurchase donated anti-epidemic materials, but the Ministry of Foreign Affairs refuted the claims",1,Politics,Disrupt relations between China and Italy,Media,"British media, The Spectator and the Ministry of Foreign Affairs","The Spectator, Ministry of Foreign Affairs",False reporting,"Coronavirus, British media, The Spectator, Ministry of Foreign Affairs, repurchase, donation, anti-epidemic, Italy, China","Rumors in British media The Spectator claimed China asked Italy to repurchase donated materials for anti-epidemic purposes, but the Ministry of Foreign Affairs refuted the calims",Anne
492,https://www.hpa.gov.tw/Pages/Detail.aspx?nodeid=4141&pid=12289,,,,,0,,,,,????????????????? ??????????????,9-Apr-20,12-Apr-20,Taiwan,Cantonese,,False cures and preventative measures,"Don't believe the rumors! Emerging tobacco products will still hurt your lungs, so don't let emerging tobacco products become a loophole in your epidemic prevention",1,Fear,"Reminds people that tobacco products will still hurt the lung, and the tabacco products should not be a loophole in the coronavirus prevention process",State sponsors,Health Promotion Administration. Ministry of Health and Welfare,Health Promotion Administration website,Fake remedy,"Coronavirus, tobacco products, lung, preventation, epidemic, loophole, Health Promotion Administration",Reminds people that tobacco products still hurt the lungs and should not be a loophole to the epidemic prevention process,Anne
493,https://verafiles.org/articles/vera-files-fact-check-viral-fb-post-claiming-canada-now-covi,,https://verafiles.org/articles/vera-files-fact-check-viral-fb-post-claiming-canada-now-covi,,,0,,,,,VERA FILES FACT CHECK: Viral FB post claiming Canada is now “COVID-19 free” FALSE,9-Apr-20,9-Apr-20,Philippines,English,,Other,Several viral Facebook posts circulating in the Philippines claiming Canada was free of the virus.,0,False Hope,False information on Canada's COVID-free status spread amongst Filipino users,Individual actor,Facebook users,Facebook,False reporting,"Coronavirus, Philippines, COVID-free, Canada","Several Facebook posts shared in the Philippines, with many engagements, stating Canada had become COVID-free.",Jan
494,"https://www.br.de/nachrichten/netzwelt/coronavirus-fakes-und-faktenchecks,Ros6PIg",,,,,0,,,,,Fake-Ticker: Bleiberecht für Asylbewerber wegen Corona?,9-Apr-20,12-Apr-20,Germany,German,,Emergency responses,An AfD politician made accusations that the German government would grant asylum to asylum seekers forever because of coronavirus,0,Politics,Attack the German government on behalf of a minor German extreme right political party,Political actor,AfD representative Martin Sichert,"Facebook, websites",False reporting,"Coronavirus, Germany, AfD, asylum",An AfD politician spreads claims that the German government will use coronavirus as an excuse to grant asylum to whomever seeks and for an unlimited time,Audrey
495,"https://www.br.de/nachrichten/netzwelt/coronavirus-fakes-und-faktenchecks,Ros6PIg",,,,,0,,,,,Fest mit 50.000 Muslimen findet nicht statt,9-Apr-20,12-Apr-20,Germany,German,,Other,Claims were spread that a 50000 person Ramadan celebration was going to take place despite the coronavirus,0,Fear,Spread hatred and resentment towards Germany's Muslim population,Individual actor,"Facebook user, general public",Facebook,False reporting,"Coronavirus, Germany, Ramadan, Dortmund",A woman on Facebook spread claims that a 50000 person Ramadan celebration in Dortmund would be taking place - this was debunked by the Dortmund local government,Audrey
496,"https://www.br.de/nachrichten/netzwelt/fake-news-ueber-zusammenhang-von-5g-und-corona-sorgen-fuer-unruhe,RvfCqyE",,,,,1,,,,,Fake News über Zusammenhang von 5G und Corona sorgen für Unruhe,9-Apr-20,13-Apr-20,Germany,German,,Origin of the virus,Rumors spread that coronavirus was caused by creation of 5G cellphone network,0,Fear,Spread false claims about the dangers of cellphone radiation,Individual actor,General public,"Twitter, Youtube",False reporting,"Coronavirus, Germany, 5G, Wuhan",Rumors spread in Germany about coronavirus being result of 5G network in Wuhan; article also mentions attacks on broadcasting stations in England,Audrey
497,https://www.ctv.co.jp/news/articles/4odfggwob46s1t2a.html,,,,,0,,,,,??????????????????????????????????????????…?????,9-Apr-20,10-Apr-20,Japan,Japanese,,Other,Photo of fake notice going around in the Gifu and Tono region that coronavirus infected patients visited local resturants named in the notice,1,Fear,Spread fear that local restaurants were visited by coronavirus infected patients,Individual actor,General public,"Email, LINE",False reporting,"Coronavurs, Japan, Gifu, Tono, restaurant",A fake notice spread in the Gifu/Tono region claiming that coronavirus infected patients visited local resturants named in the notice,Fumika
498,https://www.buzzfeed.com/jp/kotahatachi/emergency-declaration-5,,https://www.buzzfeed.com/jp/kotahatachi/emergency-declaration-5,,,1,,,,,?????????????????????????????????????????,9-Apr-20,10-Apr-20,Japan,Japanese,,Emergency responses,"Shohei Okashita, a member of Japan's House of Representatives, tweeted that opposition parties are refusing to attend parliament",0,Politics,"Portray opposition parties as petty, unwilling to come to Parliament",Individual actor,Shohei Okashita ,"Twitter, social media sites",False reporting,"Coronavirus, Japan, Diet, Parliament, Liberal Democratic Party, Shohei Okashita",A member of the LDP tweeted that the opposition party is refusing to come to Parliament despite the fact that the state of emergency was agreed upon by all parties,Fumika
499,https://www.sinchew.com.my/content/content_2250632.html,,,,,0,,,,,“??”?????????·?????????????,9-Apr-20,11-Apr-20,China,Mandarin,,Nature of the virus,Medical expert claims that for two years a person cannot come in contact with a coronavirus patient,1,Fear,Instill fear that a person cannot come in contact with a coronavirus patient,Individual actor,General public,Social media,Conspiracy,"Coronavirus, two years, patient, contact",Rumors claimed that for two years a person cannot come in contact with a coronavirus patient,Anne
500,https://www.rappler.com/newsbreak/fact-check/257487-quotes-personalities-praising-duterte-coronavirus-response,,https://www.rappler.com/newsbreak/fact-check/257487-quotes-personalities-praising-duterte-coronavirus-response,,,0,,,,,FALSE: Quotes by personalities praising Duterte for coronavirus response,10-Apr-20,10-Apr-20,Philippines,English,Tagalog,Emergency responses,"Several viral Facebook posts supposedly coming from celebrities and other world leaders, praising Duterte for his responses to COVID",0,Politics,Attempts to bolster Duterte's position ,Individual actor,Facebook users,Facebook,False reporting,"Coronavirus, Philippines, quotes, Facebook, Jimmy Fallon, Meredith Gray",Facebook posts claiming several celebrities and world leaders praising Duterte for his response to the crisis,Jan
501,https://www.rappler.com/newsbreak/fact-check/257579-fbi-arrest-china-backed-professor-linked-coronavirus,,https://www.rappler.com/newsbreak/fact-check/257579-fbi-arrest-china-backed-professor-linked-coronavirus,,,0,,,,,FALSE: FBI arrest of China-backed professor was linked to coronavirus,10-Apr-20,10-Apr-20,Philippines,English,,Weaponization or design,"Facebook post claiming the FBI arrested a Chinese professor from Boston University, who had ties to the Chinese government, proving the weaponization of COVID",0,Undermine target country institutions ,Post targetting the Chinese government for turning COVID into a weaponization plot,Individual actor,Facebook users,Facebook,Conspiracy,"Coronavirus, Philippines, Boston University, China, bioweapons, FBI","Facebook post claiming the FBI had arrested a Chinese professor from Boston University because of their ties to Wuhan and the Chinese government, suggesting a link to the bio-weapons plot",Jan
502,https://www.liberation.fr/checknews/2020/04/10/pourquoi-les-videos-d-hopitaux-vides-ne-prouvent-pas-que-le-coronavirus-est-un-complot_1784818,,,,,1,https://www.youtube.com/watch?v=oVZW_j6q_98,https://www.youtube.com/watch?v=LdTGFihKYV4,,,Pourquoi les vidéos d'hôpitaux vides ne prouvent pas que le coronavirus est un complot,10-Apr-20,11-Apr-20,France,French,,Other,Videos claiming hospitals in France are in fact empty and that the government lies about the gravity of the Covid-19 crisis,0,Downplay Severity,Spread false idea that the coronavirus emergency is not serious,Individual actor,Youtuber,"Youtube, Facebook, Twitter",Conspiracy,"Coronavirus, France, hospitals, empty",A video was filmed to show that hospitals are empty and the coronavirus emergency is not as bad as  reported,Giorgio
503,https://www.open.online/2020/04/10/coronavirus-il-vaccino-e-il-fantomatico-microchip-sottocutaneo-dei-complottisti/,,,,,0,https://www.maurizioblondet.it/arriva-la-truffa-chiamata-vaccino/,,,,Coronavirus. Il vaccino e il fantomatico microchip sottocutaneo dei complottisti,10-Apr-20,15-Apr-20,Italy,Italian,,Weaponization or design,A story claiming that the virus was introduced by the Gates Foundation with the objective to later give a vaccine to the whole population which has the effect of making a quantum tatoo on the skin. ,0,Politics,Trying to undermine Bill and Melissa Gates saying they are the creators of the virus,Media,Blondet & Friends,Website,Conspiracy,"Covid-19, tatuaggio, vaccino, Bill Gates",A story saying that the virus was designed by the Gates Foundation with the intent later on to give a vaccine to everybody in the world to install a quantum tatoo on their skin,Luca
504,https://www.buzzfeed.com/jp/kensukeseya/fc-abe-pic,,https://www.buzzfeed.com/jp/kensukeseya/fc-abe-pic,,,1,https://twitter.com/niyari_honpo/status/1246044277777416193,,,,??????????????????????????????????????????,10-Apr-20,10-Apr-20,Japan,Japanese,,Emergency responses,Photo of Abe Shinzo edited with text of words he did not say. Text was about the average monthly salary of a husband versus wife,0,Politics,Portray Abe Shinzo as incompetent and out of touch,Individual actor,General public,Twitter,False reporting,"Coronavirus, Japan, Abe Shinzo, Prime Minister, monthly salary",A photo of Abe Shinzo circulated on Twitter along with text of words he did not actually say concerning the monthly salary of the average husband and wife,Fumika
505,http://m.cnwest.com/tianxia/a/2020/04/10/18648448.html,,,,,0,,,,,?????????????????,10-Apr-20,11-Apr-20,China,Mandarin,,False cures and preventative measures,Drinking lemon soda water can prevent the coronavirus,1,Help,Suggest possibility that drinking lemon soda water can prevent the coronavirus,Individual actor,General public,Social media,Fake remedy,"Coronavirus, lemon, soda, prevent, drinking",Rumors claimed drinking lemon soda water can prevent the coronavirus,Anne
506,https://www.rappler.com/newsbreak/fact-check/257543-duterte-orders-mandatory-no-work-with-pay-policy-for-month,,https://www.rappler.com/newsbreak/fact-check/257543-duterte-orders-mandatory-no-work-with-pay-policy-for-month,,,0,,,,,"FALSE: Duterte orders mandatory 'no work, with pay' policy for a month",10-Apr-20,13-Apr-20,Philippines,Tagalog,English,Emergency responses,"Alleged quote from Duterte saying he is ordering a ""no work, with pay"" policy",0,Politics,"Attempts to bolster Duterte's status by suggesting this policy, shared with lots of engagements on Facebook",Individual actor,Facebook user,Facebook,False reporting,"Coronavirus, Duterte, no work with pay","Facebook post misattributing a quote to Duterte, which says that he is implementing a ""no work, with pay policy"" to appease constituents.",Jan
507,https://www.chouftv.ma/press/236744.html,,https://www.chouftv.ma/press/236744.html,,,0,,,,, ?????? ????? ???????? ???? ????? ????? ?????? ?????? ??????,11-Apr-20,12-Apr-20,Morocco,Arabic,,COVID-19 status of individuals,Rumor that two individuals have been infected with coronavirus in city of Dakhla ,,Fear,Instill fear and panic in city of city of Dakhla after two individuals have tested positive for coronavirus,Individual actor,General Public,Ambigious,False reporting,"Coronavirus, Morocco, Dakhla, cases","Rumors circulating that two individuals have tested positive for coronavirus in city of Dakhla, rumor was refuted by the Directorate of Health of the city",Alaa
508,https://twitter.com/CGCKuwait/status/1249079452497305602,,https://twitter.com/CGCKuwait/status/1249079452497305602,,,1,https://twitter.com/CGCKuwait/status/1249079452497305602,,,,?????? ?????? ??????? ???? ??????: ?? ???? ???? ?????? ????? ??? ????,11-Apr-20,12-Apr-20,Kuwait,Arabic,,Emergency responses,False claims that the government has instituted a complete lock down,0,Other,Spread false claims of a complete lock down,Individual actor,General Public,Social Media,False reporting,"Coronavirus, Kuwait, lock down","In a tweet, the government spokesman refuted the false claim, which had been circulating, that a complete lock down has been instituted in Kuwait. ",Alaa
509,https://www.facebook.com/egypt.mohp/photos/a.122315979319023/152465846304036/?type=3&theater,,https://www.facebook.com/egypt.mohp/photos/a.122315979319023/152465846304036/?type=3&theater,,,0,,,,,???? ???? ????? ????? ???????? ????? ???? ?????? ?????? ???????? ????? ?? ??? ??????:,11-Apr-20,13-Apr-20,Egypt,Arabic,,Nature of the virus,Rumors on social media claims that people are infected by exposure to the dead bodies of those who died from Covid-19 disease,0,Fear,Instill fear that one could be infected by exposure to someone to has died by coronavirus at the time of burial,Individual actor,General Public,Social media,False reporting,"Coronavirus, Egypt, Exposure, Burial","Rumors circulating widely on social media claim that one could be infected with Covid while buring someone who has died after contacting coronavirus. WHO denied these claims and stated that until now, there is no evidence that people have been infected by exposure to the dead bodies of people who died from Covid-19 disease.",Alaa
510,https://twitter.com/khabaronlinee/status/1249227360467070977,,,,,1,https://twitter.com/khabaronlinee/status/1249227360467070977,,,,,11-Apr-20,12-Apr-20,Iran,Farsi,,Other,Denial of allgeations of 36 prisoners being shot winside prison with fears of spread of COVID-19,0,Politics,Dispell negative coverage of Iranian regime,Media,State news agency,Twitter,False reporting,"Coronavirus, Iran, prisoners, human rights, government","Statement denying ""rumor"" of Iran's killing of 36 prisoners, blaming on fake news from dissident groups",Sarah
511,"https://www.br.de/nachrichten/deutschland-welt/verfassungsschuetzer-extremisten-wollen-corona-krise-ausnutzen,RvpOCk3",,,,,0,,,,,Rechtsextremisten: Corona eine Biowaffe,11-Apr-20,22-Apr-20,Germany,German,,Weaponization or design,Claims circulating in German extreme right circles that Jewish people are behind the creation of the coronavirus and have profited from the financial crises the pandemic has created,0,Politics,Generate strong anti-semitic sentiment,Political actor,German extreme right/neo-Nazis,Ambiguous,Conspiracy,"Coronavirus, Germany, anti-semitism, extremism, neo-Nazi",Claims circulating within the extreme right in German that are extremely anti-semitic; claims Jewish people are behind creation of coronavirus and have profited greatly from the pandemic,Audrey
512,"https://www.br.de/nachrichten/deutschland-welt/verfassungsschuetzer-extremisten-wollen-corona-krise-ausnutzen,RvpOCk3",,,,,0,,,,,"Salafisten-Prediger: Corona geht erst, wenn Allah es erlaubt",11-Apr-20,22-Apr-20,Germany,German,,Nature of the virus,Commonly held belief in Salafist groups in Germany that the spread of coronavirus is an act of God,0,Other,Use the pandemic to spread specific religious preachings,Individual actor,"German Salafist preacher Abdellatif Rouali, general public",Videos on internet,Conspiracy,"Coronavirus, Salafism, Germany",Various claims circulating within Salafist groups in Germany that the pandemic was designed by Allah; additional claims that Muslims are infected at a far lower rate than others,Audrey
513,https://infact.press/2020/04/post-5446/,,https://infact.press/2020/04/post-5446/,,,1,https://twitter.com/knife9000/status/1246231886730375168?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1246231886730375168%7Ctwgr%5E393535353b636f6e74726f6c&ref_url=https%3A%2F%2Finfact.press%2F2020%2F04%2Fpost-5446%2F,,,,[?????FactCheck] ??????????????????????????????,11-Apr-20,11-Apr-20,Japan,Japanese,,Emergency responses,Tweet claiming that the US Embassy in Tokyo said the Japanese healthcare system will collapse soon,0,Fear,Spread idea that Japanese healthcare system is facing imminent collapse ,Individual actor,Twitter user @knife9000,Twitter,False reporting,"Coronavirus, Japan, Tokyo, US Embassy, healthcare, collapse",A twitter user shared a health alert issued by the US Embassy in Tokyo but falsely claimed that it stated the Japanese healthcare system would collapse soon,Fumika
514,https://nlab.itmedia.co.jp/nl/articles/2004/11/news024.html,,,,,0,,,,,????????????????????????????????????????????????????,11-Apr-20,15-Apr-20,Japan,Japanese,,Emergency responses,Japanese hospitals are overwhelmed doctors are considering scenarios of medical system collapse,1,Fear,Sow fear among population that medical system facing collapse,Individual actor,General public,"LINE, text",False reporting,"Coronavirus, Japan, collapse, medical system",Chain messages claiming to be from Japan Red Cross Center doctor that hospitals are overwhelmed and are considering scenarios of medical system collapse,Fumika
515,https://m.chinanews.com/wap/detail/zw/sh/2020/04-11/9154107.shtml,,https://m.chinanews.com/wap/detail/zw/sh/2020/04-11/9154107.shtml,,,0,,,,,???????????????????,11-Apr-20,11-Apr-20,China,Mandarin,,COVID-19 status of individuals,"Two foreigners in Guangzhou escaped with illness, but Guangzhou police refuted the claims",0,Fear,Instill fear that two foreigners from Guangzhou escaped with the coronavirus,Individual actor,"General public, Guangzhou police, man by the last name Deng from Guangzhou",Weibo,False reporting,"Coronavirus, foreigners, Guangzhou, escape ","Rumors spread that two foreigners from Guangzhou escaped with the coronavirus, but the Guangzhou police refuted the claims",Anne
516,https://maldita.es/malditobulo/2020/04/11/ifema-sanitarios-ejercito-militares-policia-dia-puntual-musica/,,https://maldita.es/malditobulo/2020/04/11/ifema-sanitarios-ejercito-militares-policia-dia-puntual-musica/,,,0,,,,,"No, no hay homenajes con ejército y banda de música de la Policía Municipal todos los días en Ifema: el vídeo es de un homenaje puntual por el Día de la Salud",11-Apr-20,11-Apr-20,Spain,Spanish,,Other,A video showing the Army and the Police outside a hospital paying tribute for the job done by doctors and nurses during the covid-19 crisis and saying that it happens everyday,0,Other,"Spread a false video saying that the Army and the police were paying tribute to doctors outside of a hospital, maybe by mistake",Individual actor,General public,Youtube,False reporting,"Coronavirus, homenaje, ejercito, Banda de musica","A video was spread on Youtube showing the Army and the Police paying tribute to doctors and nurses outside a hospital in Madrid and saying this happens everyday. However, it was a special concenrt held on April 7th.",Luca
517,https://maldita.es/malditobulo/2020/04/11/personas-gritando-misa-coronavirus/,,https://maldita.es/malditobulo/2020/04/11/personas-gritando-misa-coronavirus/,,,0,,,,,"No, este vídeo de personas gritando para que les dejen “ir a misa” no es actual ni tiene que ver con el coronavirus: está grabado en el Valle de los Caídos días antes de la exhumación de Franco",11-Apr-20,11-Apr-20,Spain,Spanish,,Emergency responses,A video showing to people yelling because they want to go to Mass but they are blocked by the the Civil Guard.,0,Politics,Spread a message to claim that people want to go to Church and they cannot be blocked by the Police ,Individual actor,General public,Social Media,False reporting,"Coronavirus, ir a misa, Guardia Civil","A video was spread showing people shouting since they are blocked and they cannot go to Church due to measures taken during the pandemic. However, the video was real and posted in October after the exhumation of Franco.",Luca
518,http://hgvrt87912g-1225521063.eu-west-1.elb.amazonaws.com/news/%D9%85%D9%81%D8%AA%D9%8A-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D8%B9%D9%84%D9%8A-%D8%AC%D9%85%D8%B9%D8%A9-%D9%8A%D8%B1%D9%88%D8%AC-%D9%84%D8%AE%D8%B1%D8%A7%D9%81%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%B3%D8%A8%D8%A8-%D8%AA%D9%81%D8%B4%D9%8A-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A%D8%AF%D9%8A%D9%88,,http://hgvrt87912g-1225521063.eu-west-1.elb.amazonaws.com/news/%D9%85%D9%81%D8%AA%D9%8A-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%B3%D8%A7%D8%A8%D9%82-%D8%B9%D9%84%D9%8A-%D8%AC%D9%85%D8%B9%D8%A9-%D9%8A%D8%B1%D9%88%D8%AC-%D9%84%D8%AE%D8%B1%D8%A7%D9%81%D8%A7%D8%AA-%D8%AD%D9%88%D9%84-%D8%B3%D8%A8%D8%A8-%D8%AA%D9%81%D8%B4%D9%8A-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A%D8%AF%D9%8A%D9%88,,,0,,,,,???? ??? ?????? ??? ???? ???? ??????? ??? ??? ???? ?????? (?????),12-Apr-20,12-Apr-20,Egypt,Arabic,,Origin of the virus,Claim that coronavirus was orginated because of 5G techonology,0,Other,Spread false claim about 5G and it's relation to coronavirus,Individual actor,"General Public, Ali Gomaa (Egypt's former Grand Mufti)",Social Media,Conspiracy,"Coronavirus, Egypt, conspiracy 5G technology","A conspiracy theory, promoted by the former Grand Mufti of Egypt Ali Gomaa, that the 5g technology is responsible for the spread of coronavirus. He also claimed that the Spanish flu was caused by an electromagnetic imbalance on Earth because of use of electricity. WHO refuted any relation between 5G and coronavirus",Alaa
519,https://fatabyyano.net/%d8%a7%d9%84%d8%ae%d8%b7%d8%b1-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7/,,https://fatabyyano.net/%d8%a7%d9%84%d8%ae%d8%b7%d8%b1-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7/,,,0,,,,,????? ????? ????? ???????? ??? ??????? ???? ????? ??? ????? ?????? – ????? ????,12-Apr-20,22-Apr-20,Algeria,Arabic,,Other,A post claims that WHO  confirmed that Algeria is out of danger and declares its control over the Coronavirus and expects that life will return to life in Algeria,0,False Hope,Spread false hope that Algeria is outside danger of coronavirus and the country will open soon ,Individual actor,?? ?? ??? ??????? ,Facebook,False reporting,"Coronavirus, Algeria, WHO",A post claiming that WHO declared Alergia out of the danger of coronavirus and life will return to normal soon. The claim was refuted by WHO in Algeria,Alaa
520,https://tantannews.com/topic/MvbmZwZOdY,,https://tantannews.com/topic/MvbmZwZOdY,,,1,,,,,???????????????,12-Apr-20,12-Apr-20,Taiwan,Cantonese,,COVID-19 status of individuals,Claimed coronavirus victims are committing suicide and pollution seawater,1,Fear,Falsely claims coronavirus patients are committing suicide and polluting the seawater,Individual actor,General public,Social media,Conspiracy,"Coronavirus, patients, seawater, suicide, polluting",Rumors claimed coronavirus patients are committing suicide and polluting seawater,Anne
521,https://tantannews.com/topic/MvbmZwZOdY,,https://tantannews.com/topic/MvbmZwZOdY,,,1,,,,,?????????,12-Apr-20,12-Apr-20,Taiwan,Cantonese,,Emergency responses,Claimed villagers in Guangdong are crazily gathering food ,1,Fear,Falsely claims villagers in Guangdong are crazily gathering food ,Individual actor,General public,Social media,Conspiracy,"Coronavirus, gathering, villagers, food, Guangdong",Rumors claimed villagers in Guangdong were gathering food crazily,Anne
522,https://www.hotbak.net/key/%E4%B8%8A%E6%B5%B7%E7%8E%89%E4%BD%9B%E5%9F%8E%E5%B0%8F%E5%8C%BA%E5%8F%91%E7%8E%B0%E5%8F%B0%E6%B9%BE%E8%BE%93%E5%85%A5%E7%A1%AE%E8%AF%8A%E7%97%85%E4%BE%8B%E5%9B%9E%E5%BA%94%E8%B0%A3%E8%A8%80%E9%95%BF%E5%AF%BF%E8%B7%AF%E8%A1%97%E9%81%93%E6%90%9C%E7%8B%90.html,,https://www.hotbak.net/key/%E4%B8%8A%E6%B5%B7%E7%8E%89%E4%BD%9B%E5%9F%8E%E5%B0%8F%E5%8C%BA%E5%8F%91%E7%8E%B0%E5%8F%B0%E6%B9%BE%E8%BE%93%E5%85%A5%E7%A1%AE%E8%AF%8A%E7%97%85%E4%BE%8B%E5%9B%9E%E5%BA%94%E8%B0%A3%E8%A8%80%E9%95%BF%E5%AF%BF%E8%B7%AF%E8%A1%97%E9%81%93%E6%90%9C%E7%8B%90.html,,,0,,,,,????????????????????????,12-Apr-20,12-Apr-20,China,Cantonese,,COVID-19 status of individuals,"Rumors claimed Shanghai Yufu District had confirmed cases imported from Taiwan, but authorities refuted the claims",1,Undermine target country institutions ,Falsely claims Shanghai has imported confirmed cases from Taiwan,Individual actor,General public,"Chuangxiang Tower Park (General Management Department of Shanghai Jihua Creative Co., Ltd.)",False reporting,"Coronavirus, Taiwan, Shanghai, imported, cases","Rumors claimed Shanghai had imported and confirmed cases from Taiwan, but authorities at a Shanghai residential complex reissued a statement correcting the false claims",Anne
523,https://infact.press/2020/04/post-5494/,,,,,0,,,,,[?????FactCheck] ??????????????????????? ????????,12-Apr-20,12-Apr-20,Hong Kong,Cantonese,,Nature of the virus,"Hong Kong newspaper falsely quoted Japanese doctor, writing that he said young people who get coronavirus will easily die",0,Fear,Spread fear that young people are at high risk of dying from coronavirus ,Media,Hong Kong Apple Daily,Website of HK apple daily,False reporting,"Coronavirus, Japan, Hong Kong, Apple Daily, young","Hong Kong Apple Daily falsely quoted Japanese doctor in April 3 article, claiming he said young people who get coronavirus are likely to die easily",Fumika
524,https://www.tasnimnews.com/en/news/2020/04/12/2241897/president-iran-addressing-covid-19-better-than-europe,,,,,0,,,,,President: Iran Addressing COVID-19 Better Than Europe,12-Apr-20,12-Apr-20,Iran,English,,Emergency responses,"?Rouhani claiming Iran is responding better than Europe to virus, and dealing with second virus (sanctions)",0,Downplay Severity,"Assuage mistrust within nation of government/situation, send message of resiliency worldwide",Media,Media covering Rouhani speech,Website,False reporting,"Coronavirus, Iran, Europe, sanctions",Rouhani delivered address to COVID-19 commitee assuring Iran better responding to and equipped to handle COVID-19 than Europe,Sarah
525,https://www.altnews.in/false-rahul-kanwals-claim-about-trump-suggesting-early-access-of-covid-19-vaccine-to-india/,,https://www.altnews.in/false-rahul-kanwals-claim-about-trump-suggesting-early-access-of-covid-19-vaccine-to-india/,,,1,https://twitter.com/rahulkanwal/status/1247741422310010880,,,,False: Rahul Kanwal’s claim about Trump suggesting early access of COVID-19 vaccine to India,12-Apr-20,14-Apr-20,India,English,,Emergency responses,News anchor claimed that Trump had promised early access to India to a potential vaccine ,0,False Hope,Creating a false sense of camaraderie and cooperation between India and the US,Media,Rahul Kanwal from India Today,Twitter,False reporting,"Coronavirus, Donald Trump, Narendra Modi, HCQ, Fox News","Citing a Fox News interview, Rahul Kanwal tweeted that after India exported doses of HCQ, Trump suggested that India would get access to a potential vaccine early ",Kamya
526,https://www.boomlive.in/fake-news/war-veterans-image-shared-as-old-man-recovered-from-covid-19-in-italy-7646,,https://www.boomlive.in/fake-news/war-veterans-image-shared-as-old-man-recovered-from-covid-19-in-italy-7646,,,1,https://twitter.com/SirPareshRawal/status/1249036480913092610,,,,War Veteran's Image Shared As Recovery Of Old Man From COVID-19 In Italy,12-Apr-20,16-Apr-20,India,English,,COVID-19 status of individuals,An old man in Italy had recovered from the coronavirus,0,Other,Instill false sense of hope along with sentimental value,Individual actor,General public,"Facebook, Twitter",False reporting,"Coronavirus, Italy, recovery, war veteran, Bill Moore",A war veteran's video was circulated as the video of an old Italian man who recovered from the coronavirus and was crying over 'being able to breathe again',Kamya
527,https://twitter.com/khabaronlinee/status/1249377276447330305,,,,,1,https://twitter.com/khabaronlinee/status/1249377276447330305,,,,,12-Apr-20,12-Apr-20,Iran,Farsi,,False cures and preventative measures,Video of crowded subway in Iran with claim that it's the most important source of COVID-19 spread,0,Other,Encourage social distancing,Media,State news agency,Twitter,False reporting,"Coronavirus, Iran, public transportation, transmission",Unattributed warning calling riding on the metro as most important reason/source of COVID-10 spread with video of subway without any timestamp,Sarah
